lm0_x,lm0_y,lm0_z,lm0_vis,lm1_x,lm1_y,lm1_z,lm1_vis,lm2_x,lm2_y,lm2_z,lm2_vis,lm3_x,lm3_y,lm3_z,lm3_vis,lm4_x,lm4_y,lm4_z,lm4_vis,lm5_x,lm5_y,lm5_z,lm5_vis,lm6_x,lm6_y,lm6_z,lm6_vis,lm7_x,lm7_y,lm7_z,lm7_vis,lm8_x,lm8_y,lm8_z,lm8_vis,lm9_x,lm9_y,lm9_z,lm9_vis,lm10_x,lm10_y,lm10_z,lm10_vis,lm11_x,lm11_y,lm11_z,lm11_vis,lm12_x,lm12_y,lm12_z,lm12_vis,lm13_x,lm13_y,lm13_z,lm13_vis,lm14_x,lm14_y,lm14_z,lm14_vis,lm15_x,lm15_y,lm15_z,lm15_vis,lm16_x,lm16_y,lm16_z,lm16_vis,lm17_x,lm17_y,lm17_z,lm17_vis,lm18_x,lm18_y,lm18_z,lm18_vis,lm19_x,lm19_y,lm19_z,lm19_vis,lm20_x,lm20_y,lm20_z,lm20_vis,lm21_x,lm21_y,lm21_z,lm21_vis,lm22_x,lm22_y,lm22_z,lm22_vis,lm23_x,lm23_y,lm23_z,lm23_vis,lm24_x,lm24_y,lm24_z,lm24_vis,lm25_x,lm25_y,lm25_z,lm25_vis,lm26_x,lm26_y,lm26_z,lm26_vis,lm27_x,lm27_y,lm27_z,lm27_vis,lm28_x,lm28_y,lm28_z,lm28_vis,lm29_x,lm29_y,lm29_z,lm29_vis,lm30_x,lm30_y,lm30_z,lm30_vis,lm31_x,lm31_y,lm31_z,lm31_vis,lm32_x,lm32_y,lm32_z,lm32_vis,angle_left_elbow,angle_right_elbow,angle_left_shoulder,angle_right_shoulder,angle_left_hip,angle_right_hip,angle_left_knee,angle_right_knee,angle_left_ankle,angle_right_ankle,label
0.5081149339675903,0.713661789894104,-0.05336188152432442,0.9992364645004272,0.4926590025424957,0.7381259202957153,-0.0914878398180008,0.9995889067649841,0.489574134349823,0.7376359701156616,-0.09149272739887238,0.9996374845504761,0.4865167737007141,0.7368974685668945,-0.09154496341943741,0.9996073842048645,0.4933338165283203,0.7383178472518921,-0.03549276664853096,0.999603807926178,0.49062299728393555,0.738085150718689,-0.035416871309280396,0.9995966553688049,0.48772597312927246,0.7376335263252258,-0.035321105271577835,0.9995203018188477,0.46793705224990845,0.7156829237937927,-0.20232102274894714,0.999521017074585,0.46775922179222107,0.7138411402702332,0.05701214075088501,0.9992721676826477,0.5040250420570374,0.6878432035446167,-0.08567129820585251,0.9988425970077515,0.5060681700706482,0.6888535022735596,-0.01062982901930809,0.9984520673751831,0.4536758363246918,0.6047447323799133,-0.26485732197761536,0.9988393187522888,0.4627073407173157,0.5964726209640503,0.16453717648983002,0.9933109283447266,0.36853671073913574,0.7867118120193481,-0.5142793655395508,0.9926859140396118,0.3820631504058838,0.7613223791122437,0.2645912766456604,0.14376065135002136,0.25276151299476624,0.9216059446334839,-0.5035370588302612,0.9771076440811157,0.2857036292552948,0.8691967725753784,0.03908390924334526,0.3325205445289612,0.21663030982017517,0.9326943159103394,-0.5622639656066895,0.9648343920707703,0.24909183382987976,0.8820316791534424,0.03138315677642822,0.5100998282432556,0.21296146512031555,0.9242110252380371,-0.5169114470481873,0.9573778510093689,0.24608154594898224,0.8832194805145264,-0.024208059534430504,0.5220428109169006,0.22433695197105408,0.9207296371459961,-0.4864424765110016,0.9399093389511108,0.25601232051849365,0.8820315599441528,0.011227454990148544,0.5245591402053833,0.6699811816215515,0.2549111843109131,-0.17462143301963806,0.9964080452919006,0.6618078947067261,0.259393572807312,0.1752251237630844,0.9932872653007507,0.7743475437164307,0.5279760956764221,-0.12712837755680084,0.9766602516174316,0.7667103409767151,0.532808780670166,0.19796526432037354,0.22415412962436676,0.8663236498832703,0.8489269018173218,-0.08469501882791519,0.9867178201675415,0.851048469543457,0.8289126753807068,0.30570605397224426,0.4487662613391876,0.8967278599739075,0.8909765481948853,-0.0916583389043808,0.9880900382995605,0.8782766461372375,0.8770910501480103,0.30956345796585083,0.5743980407714844,0.7993711829185486,0.9255980849266052,-0.25360944867134094,0.9799842238426208,0.7779664993286133,0.9021646976470947,0.21065613627433777,0.5785961747169495,164.429882569322,164.28708457699742,173.3392200874111,175.4888443635578,52.64628272461315,51.559761136594076,175.0670807103585,174.90067693008726,2.306386548931102,2.4894890787228126,Downdog
0.5685235261917114,0.787049412727356,-0.05761174485087395,0.9995624423027039,0.5821949243545532,0.793211817741394,-0.039310283958911896,0.9995900988578796,0.583311915397644,0.7916145920753479,-0.039401471614837646,0.9996755123138428,0.5847935080528259,0.7894783020019531,-0.03938597813248634,0.9996212720870972,0.5840097665786743,0.7910521626472473,-0.08379568159580231,0.9993917942047119,0.5863670110702515,0.7882816791534424,-0.0839242935180664,0.9994649291038513,0.5890693068504333,0.785219132900238,-0.0838792473077774,0.9993784427642822,0.5987381339073181,0.7511650919914246,0.054371364414691925,0.9994165897369385,0.5990387797355652,0.7543889284133911,-0.1512610763311386,0.9994230270385742,0.5642310976982117,0.762531042098999,-0.015953924506902695,0.9991093277931213,0.5663915276527405,0.7581247091293335,-0.07616539299488068,0.999081015586853,0.5912138223648071,0.6477413177490234,0.1389956921339035,0.9961543679237366,0.5989022850990295,0.6397649049758911,-0.20186713337898254,0.9988858103752136,0.6612467169761658,0.7756309509277344,0.21254494786262512,0.1402323991060257,0.6812812089920044,0.7760565280914307,-0.3974182903766632,0.995708703994751,0.757561445236206,0.8605465292930603,-0.021593961864709854,0.3573572337627411,0.7835891246795654,0.8795362710952759,-0.3769821226596832,0.9936389327049255,0.7869617938995361,0.8607840538024902,-0.030113061890006065,0.619018018245697,0.8157352209091187,0.8950725197792053,-0.4177299439907074,0.9855350255966187,0.788824200630188,0.8629179000854492,-0.07358881086111069,0.6354513168334961,0.8190227746963501,0.8892364501953125,-0.3890085518360138,0.9783053994178772,0.7783918976783752,0.862468957901001,-0.044604260474443436,0.6246778964996338,0.8078805804252625,0.8832814693450928,-0.36404696106910706,0.9671830534934998,0.41634243726730347,0.35733285546302795,0.1495656669139862,0.9920997023582458,0.4077608585357666,0.3353425860404968,-0.1489245444536209,0.9963219165802002,0.3046426773071289,0.592470645904541,0.15694542229175568,0.14274980127811432,0.30126476287841797,0.592440664768219,-0.13069908320903778,0.9944678544998169,0.1879463493824005,0.8141632080078125,0.2194085419178009,0.3584690988063812,0.1795566827058792,0.8199832439422607,-0.08225850015878677,0.9933347702026367,0.1594706028699875,0.8491138219833374,0.21772372722625732,0.5377843379974365,0.14939013123512268,0.8569881916046143,-0.08966650813817978,0.9960911870002747,0.2498442679643631,0.8954539895057678,0.12263190746307373,0.6869351863861084,0.2379133403301239,0.9038578271865845,-0.22148576378822327,0.9924370646476746,160.09775297052457,166.4660626611419,177.6226814333969,178.9688921625895,56.46452713247141,54.62488819370074,177.62649313737953,174.3509634552187,1.219862031196696,2.9350740265787816,Downdog
0.6118206977844238,0.7285622358322144,-0.03682376444339752,0.9995668530464172,0.6320722103118896,0.7321582436561584,-0.011004545725882053,0.999586284160614,0.6339084506034851,0.7297543287277222,-0.011053429916501045,0.9996298551559448,0.6361850500106812,0.7268466949462891,-0.011029456742107868,0.9995735287666321,0.6338803768157959,0.730649471282959,-0.08099531382322311,0.9994644522666931,0.636756956577301,0.727684497833252,-0.08114587515592575,0.9995167255401611,0.6398179531097412,0.7240970730781555,-0.08113744854927063,0.9994980096817017,0.6503889560699463,0.6891952753067017,0.11699104309082031,0.9991379976272583,0.6484301090240479,0.6908013820648193,-0.20492768287658691,0.9994505047798157,0.6043459177017212,0.7041934132575989,0.019734302535653114,0.9991206526756287,0.6072649955749512,0.7028045654296875,-0.07438575476408005,0.9991449117660522,0.6329723596572876,0.583266019821167,0.27024826407432556,0.9976733326911926,0.624483585357666,0.601779043674469,-0.32205110788345337,0.9995879530906677,0.7109817266464233,0.7274630069732666,0.42004719376564026,0.18374504148960114,0.7054158449172974,0.7573155164718628,-0.5898871421813965,0.9967959523200989,0.8144152760505676,0.8524622917175293,0.1055460125207901,0.49314799904823303,0.8355909585952759,0.9194340705871582,-0.5618335604667664,0.9971946477890015,0.8524158596992493,0.8560268878936768,0.10048379749059677,0.7047037482261658,0.8766685724258423,0.9360441565513611,-0.6273401975631714,0.9934856295585632,0.8568477630615234,0.8651299476623535,0.0326804518699646,0.7183474898338318,0.8834111094474792,0.9271945953369141,-0.5807650685310364,0.9907790422439575,0.8436384201049805,0.8639367818832397,0.07031136006116867,0.7057608962059021,0.8699490427970886,0.920656681060791,-0.5413334965705872,0.9847328066825867,0.3964252173900604,0.2771729826927185,0.23314042389392853,0.9952314496040344,0.3856756091117859,0.280497670173645,-0.23244237899780273,0.9975482821464539,0.2488245666027069,0.5304969549179077,0.2482595145702362,0.1406146138906479,0.23575758934020996,0.5413752794265747,-0.20287442207336426,0.9909083247184753,0.11260032653808594,0.8167592287063599,0.3484013080596924,0.3441876173019409,0.09846502542495728,0.840015172958374,-0.1288727968931198,0.9923232793807983,0.07546347379684448,0.8592753410339355,0.3470176160335541,0.5374505519866943,0.0620063841342926,0.8739354610443115,-0.13645495474338531,0.9951536655426025,0.2081378996372223,0.8999279737472534,0.2186228483915329,0.6154391765594482,0.20023982226848602,0.9154754877090454,-0.31103742122650146,0.9906479716300964,168.79529628454753,168.71884422830172,170.71082626363938,170.86143860129215,67.92433128259894,66.50818017101106,175.21364816636952,174.79850491904568,2.3034862757692496,2.4891662921616926,Downdog
0.5426663160324097,0.760744571685791,-0.09094610065221786,0.9999136924743652,0.5640631914138794,0.7716014385223389,-0.07125187665224075,0.9998960494995117,0.566817581653595,0.7701448798179626,-0.07116832584142685,0.9999213218688965,0.5696679353713989,0.7684022188186646,-0.07100405544042587,0.9998852014541626,0.565332293510437,0.7714698314666748,-0.13019034266471863,0.9998583793640137,0.5686807632446289,0.770060122013092,-0.13029426336288452,0.9998912811279297,0.5719738006591797,0.7684672474861145,-0.1301632672548294,0.9998514652252197,0.5941144824028015,0.7365850806236267,0.03672676160931587,0.9998276233673096,0.5906410813331604,0.7410764098167419,-0.2380688488483429,0.9998874664306641,0.5442236661911011,0.7334120273590088,-0.041101451963186264,0.9997718930244446,0.5467419624328613,0.7327591180801392,-0.1208680272102356,0.9997910857200623,0.5980021953582764,0.6196814775466919,0.14366194605827332,0.9987156391143799,0.5956910848617554,0.6282143592834473,-0.26439914107322693,0.9994776844978333,0.6933920979499817,0.7572453022003174,0.27972227334976196,0.21646688878536224,0.6981911063194275,0.7758673429489136,-0.4967655539512634,0.9985314607620239,0.7888098359107971,0.8540857434272766,0.03291396424174309,0.545189380645752,0.806761622428894,0.8983323574066162,-0.46274393796920776,0.998475968837738,0.8235967755317688,0.8520010709762573,0.03198616951704025,0.8009224534034729,0.8406621813774109,0.9062297344207764,-0.512562096118927,0.994665265083313,0.8279897570610046,0.8608124256134033,-0.022669224068522453,0.8114811182022095,0.847549557685852,0.902356743812561,-0.465230792760849,0.9909981489181519,0.8142285346984863,0.8610445261001587,0.006067493464797735,0.7994983196258545,0.8359740972518921,0.8997504711151123,-0.44290366768836975,0.9841784834861755,0.4236793518066406,0.2877964973449707,0.17537479102611542,0.9947728514671326,0.40848463773727417,0.27285483479499817,-0.17495201528072357,0.9969344139099121,0.3063066005706787,0.5466136336326599,0.2749435007572174,0.14000076055526733,0.29038989543914795,0.5496764183044434,-0.07063687592744827,0.9953634738922119,0.21364465355873108,0.7691534757614136,0.4456161558628082,0.44478586316108704,0.19195988774299622,0.7926927804946899,0.051526833325624466,0.9962058067321777,0.18352110683918,0.8207074403762817,0.45432335138320923,0.6401000022888184,0.15793141722679138,0.8338248133659363,0.04968726634979248,0.997554361820221,0.27525579929351807,0.8747843503952026,0.34511902928352356,0.8221719264984131,0.26218682527542114,0.8797879219055176,-0.10344626009464264,0.995908260345459,170.1477959517347,173.19349398559376,172.96500903763234,173.00597079373676,52.10529547032946,50.8845919303704,178.18531173459633,178.90732838237466,0.9939007257219409,0.6014128833279642,Downdog
0.36008399724960327,0.6983062028884888,-0.04524625092744827,0.9979168772697449,0.3386862277984619,0.7092880010604858,-0.0877157598733902,0.9987298846244812,0.33544009923934937,0.7062536478042603,-0.08770976960659027,0.9987940788269043,0.33221596479415894,0.7027161121368408,-0.08776798099279404,0.9988245368003845,0.339643657207489,0.7096058130264282,-0.024377331137657166,0.9988284707069397,0.3370237350463867,0.7072467803955078,-0.02436523325741291,0.9987583160400391,0.3341354727745056,0.7044088840484619,-0.02435620315372944,0.9986863732337952,0.3131543695926666,0.6622287034988403,-0.20740258693695068,0.9982719421386719,0.3157498836517334,0.6629414558410645,0.08747648447751999,0.9981009364128113,0.36233168840408325,0.664922297000885,-0.0787973403930664,0.9965535402297974,0.3645421266555786,0.6666715145111084,0.006697383709251881,0.9961929321289062,0.3260062634944916,0.5296890735626221,-0.2972341477870941,0.9982596039772034,0.32890093326568604,0.5297048091888428,0.23098888993263245,0.9943897128105164,0.24388070404529572,0.7415906190872192,-0.5636914372444153,0.9902556538581848,0.25150591135025024,0.7061457633972168,0.3521444797515869,0.17604678869247437,0.13991540670394897,0.8960451483726501,-0.5341989398002625,0.9747090339660645,0.16624438762664795,0.8429775834083557,0.11690181493759155,0.45312535762786865,0.10372143983840942,0.9116169214248657,-0.6055784821510315,0.9623644948005676,0.13379347324371338,0.8609830141067505,0.12201148271560669,0.6263839602470398,0.09687203168869019,0.900333046913147,-0.5438137054443359,0.9535688161849976,0.13106393814086914,0.8660870790481567,0.052673500031232834,0.6365299224853516,0.10859423875808716,0.8963088393211365,-0.5110001564025879,0.9336609840393066,0.1423799991607666,0.8632299900054932,0.08457714319229126,0.6404355764389038,0.5707089900970459,0.13983279466629028,-0.21000924706459045,0.9978960752487183,0.5586553812026978,0.16670262813568115,0.2106640338897705,0.9966586828231812,0.707221269607544,0.4601636528968811,-0.15124428272247314,0.9780365824699402,0.6801518201828003,0.4759650230407715,0.27746838331222534,0.22869102656841278,0.8249120712280273,0.8052024841308594,-0.0707319974899292,0.9802512526512146,0.8086187243461609,0.7902719974517822,0.3949905335903168,0.34880784153938293,0.8651182055473328,0.8538715839385986,-0.07272009551525116,0.9807873964309692,0.8481764793395996,0.8432644605636597,0.40158921480178833,0.479459285736084,0.7407242059707642,0.9224539995193481,-0.22214297950267792,0.9716046452522278,0.7230626344680786,0.9114139080047607,0.31707218289375305,0.48592495918273926,167.23359914512298,171.7441968973965,169.06630530406588,171.3490013535123,55.19745568209694,53.77899832787397,175.7463712789745,179.18018225651977,2.0811122933954738,0.4230289982118238,Downdog
0.40308839082717896,0.6476172208786011,-0.09086273610591888,0.9952170848846436,0.3855905532836914,0.6520032286643982,-0.12292130291461945,0.9969519376754761,0.3835691809654236,0.6493426561355591,-0.1229860931634903,0.9974315762519836,0.3814099431037903,0.6464812755584717,-0.1231035441160202,0.997427761554718,0.38550621271133423,0.6522112488746643,-0.06904467940330505,0.9973323345184326,0.38351595401763916,0.6499514579772949,-0.06897193193435669,0.997331976890564,0.3812098205089569,0.6476198434829712,-0.06895431131124496,0.9965744018554688,0.3707701861858368,0.6122225522994995,-0.21636056900024414,0.997450053691864,0.37140876054763794,0.6160004734992981,0.032959435135126114,0.9957818984985352,0.4051435589790344,0.6257718801498413,-0.11930273473262787,0.9941457509994507,0.40582364797592163,0.6267821788787842,-0.04688683897256851,0.9924847483634949,0.3863533139228821,0.5095638632774353,-0.31091609597206116,0.9981065988540649,0.3969040513038635,0.5274803638458252,0.15205492079257965,0.9876822829246521,0.305981308221817,0.6328461766242981,-0.554555356502533,0.9894012808799744,0.32578280568122864,0.6418130397796631,0.2180672138929367,0.06778376549482346,0.21453456580638885,0.7444740533828735,-0.5708377957344055,0.959443986415863,0.24016638100147247,0.7234286665916443,0.01761721819639206,0.17044267058372498,0.19034233689308167,0.7581497430801392,-0.6354731321334839,0.9420434832572937,0.21200880408287048,0.7339293956756592,0.014966204762458801,0.31534498929977417,0.18502193689346313,0.7531136274337769,-0.5899791121482849,0.9296268820762634,0.20848946273326874,0.7377102375030518,-0.034425828605890274,0.32818835973739624,0.19298473000526428,0.7498111724853516,-0.5552787780761719,0.9003428816795349,0.2159891426563263,0.7374122142791748,-0.008506561629474163,0.33971107006073,0.5704537034034729,0.269356369972229,-0.17557811737060547,0.9978339076042175,0.5681730508804321,0.2863633334636688,0.17607566714286804,0.9958219528198242,0.6693358421325684,0.48088502883911133,-0.175462007522583,0.9750321507453918,0.6637083888053894,0.49221736192703247,0.20035168528556824,0.19552317261695862,0.772182285785675,0.6999531984329224,-0.12606994807720184,0.9832234978675842,0.7654269933700562,0.6931020617485046,0.2836780846118927,0.3123003840446472,0.8031443357467651,0.7370149493217468,-0.1293914020061493,0.985230028629303,0.794098436832428,0.7272143959999084,0.2855757474899292,0.4696645438671112,0.7206307649612427,0.7853818535804749,-0.2652079164981842,0.9749053120613098,0.7091227769851685,0.7698322534561157,0.20738820731639862,0.4404585659503937,173.7523297353462,165.49951820809935,175.617541188095,176.47372805673874,62.5222032110595,60.28289686278795,179.6463268071245,178.00765243231746,0.2433095036655291,1.0160203175543923,Downdog
0.5531071424484253,0.7668247818946838,-0.030635971575975418,0.9999866485595703,0.57418292760849,0.7749209403991699,-0.01444951444864273,0.999983549118042,0.576724648475647,0.7724499702453613,-0.014349070377647877,0.9999886751174927,0.57909095287323,0.7691951990127563,-0.014206575229763985,0.9999831914901733,0.5726950168609619,0.7742968797683716,-0.05936847999691963,0.999975323677063,0.5739926099777222,0.772022545337677,-0.0595141239464283,0.9999827146530151,0.5750524401664734,0.7691777944564819,-0.059387870132923126,0.9999737739562988,0.5927902460098267,0.7326222658157349,0.06597850471735,0.9999796152114868,0.5846756100654602,0.7422112226486206,-0.14576271176338196,0.9999810457229614,0.5510924458503723,0.7384757399559021,0.007581870071589947,0.9999676942825317,0.549227237701416,0.7370214462280273,-0.05386127904057503,0.9999682903289795,0.5902637839317322,0.6049268245697021,0.11826090514659882,0.9996178150177002,0.565160870552063,0.6404192447662354,-0.14174999296665192,0.999771773815155,0.6863207817077637,0.7527011632919312,0.24358999729156494,0.39360669255256653,0.6735591888427734,0.7869443893432617,-0.3214796185493469,0.9975265860557556,0.8021016120910645,0.8648064136505127,0.03519720584154129,0.6963141560554504,0.8089908361434937,0.9104056358337402,-0.1895826756954193,0.996743381023407,0.8311874270439148,0.874177098274231,0.03494350612163544,0.8877615332603455,0.8474826812744141,0.9274649024009705,-0.20921409130096436,0.9879835844039917,0.8337944149971008,0.8818367719650269,-0.0012604363728314638,0.8984938263893127,0.8528774976730347,0.9212225675582886,-0.1683417111635208,0.9788944721221924,0.8219531774520874,0.8786802291870117,0.018754923716187477,0.8791201114654541,0.8387445211410522,0.9135947227478027,-0.17027610540390015,0.9666251540184021,0.39374950528144836,0.23663002252578735,0.12725022435188293,0.9990929365158081,0.3708854913711548,0.23784784972667694,-0.12732790410518646,0.9994250535964966,0.29662594199180603,0.5289630889892578,0.21508410573005676,0.1775962859392166,0.268232524394989,0.5369865894317627,0.03657129406929016,0.9933570027351379,0.22550277411937714,0.807889461517334,0.35607197880744934,0.6460965871810913,0.20591792464256287,0.8397617340087891,0.14602573215961456,0.9928123354911804,0.20030207931995392,0.8521578311920166,0.3640613555908203,0.809836745262146,0.17535854876041412,0.8764216899871826,0.14260657131671906,0.9962967038154602,0.31866466999053955,0.8836663961410522,0.27402228116989136,0.9333066940307617,0.3005530834197998,0.9149339199066162,0.02843666449189186,0.9951934218406677,167.09202050667412,168.83779780868474,175.04943534733226,169.26381585252327,46.462071159424,44.701981230567654,175.91755491811602,172.68491257555823,2.1148090020332964,3.7016469270946972,Downdog
0.480891615152359,0.7199114561080933,-0.049977272748947144,0.9993525147438049,0.4610055088996887,0.7304760217666626,-0.09010346233844757,0.999562680721283,0.45846304297447205,0.72798752784729,-0.090115986764431,0.9996223449707031,0.4559713304042816,0.724881649017334,-0.09017003327608109,0.9996039271354675,0.46096745133399963,0.7300437688827515,-0.02868679165840149,0.9996474981307983,0.4582895338535309,0.727704644203186,-0.028620213270187378,0.9996378421783447,0.45544347167015076,0.7247626781463623,-0.028534209355711937,0.9995710253715515,0.4373839795589447,0.6876263618469238,-0.20371738076210022,0.9995002746582031,0.43676018714904785,0.6872550249099731,0.080621637403965,0.9994418025016785,0.4821605682373047,0.6945884823799133,-0.08273040503263474,0.9988942742347717,0.483239084482193,0.6942694187164307,-0.0002578904968686402,0.9988973140716553,0.4496249258518219,0.5939395427703857,-0.29562392830848694,0.9995431900024414,0.44107675552368164,0.5769178867340088,0.22251689434051514,0.9983524084091187,0.369021475315094,0.767549991607666,-0.5768638849258423,0.9937908053398132,0.35601574182510376,0.7266532182693481,0.3381112217903137,0.32082799077033997,0.24162478744983673,0.8771302700042725,-0.5917944312095642,0.9856835007667542,0.25937262177467346,0.824486255645752,0.07283487915992737,0.5973260998725891,0.20838281512260437,0.88206946849823,-0.6676967144012451,0.9781321287155151,0.22693976759910583,0.8316739797592163,0.07119660824537277,0.7455906867980957,0.2010309398174286,0.8746486902236938,-0.613104522228241,0.9729265570640564,0.22330692410469055,0.8356980085372925,0.005308509338647127,0.7564232349395752,0.20996439456939697,0.8726891875267029,-0.571905791759491,0.9588484168052673,0.23396892845630646,0.8346160054206848,0.04163959249854088,0.7457621693611145,0.6716247797012329,0.2745780050754547,-0.20722074806690216,0.997820258140564,0.6542264819145203,0.26936763525009155,0.20785292983055115,0.9968030452728271,0.7869256734848022,0.5448600649833679,-0.1815042644739151,0.9776861667633057,0.7766801714897156,0.5439161062240601,0.23363177478313446,0.20789176225662231,0.9179350733757019,0.8180942535400391,-0.12054292857646942,0.987553596496582,0.9028661847114563,0.808748722076416,0.35992422699928284,0.3805639445781708,0.9571653604507446,0.8444505929946899,-0.12571749091148376,0.9900828003883362,0.9414262771606445,0.8418727517127991,0.36490771174430847,0.5215520858764648,0.8622844815254211,0.8975558280944824,-0.28282520174980164,0.9834835529327393,0.8478437662124634,0.8817546367645264,0.27336105704307556,0.5443500280380249,155.60093670429328,164.94142637025962,170.09540708145215,174.8658024358532,57.907725551322095,58.762212500936435,177.47159612980235,178.5355040089103,1.252161485454065,0.7536514411732099,Downdog
0.30177146196365356,0.6006791591644287,-0.047205738723278046,0.9944353103637695,0.27932608127593994,0.5963689684867859,-0.08919228613376617,0.9956641793251038,0.2782052755355835,0.5934987664222717,-0.0892680436372757,0.9963566064834595,0.27694061398506165,0.5905112028121948,-0.0893765315413475,0.9962659478187561,0.27917376160621643,0.5971025228500366,-0.01658513769507408,0.9958159327507019,0.27796226739883423,0.5948211550712585,-0.016582319512963295,0.9960538148880005,0.27643057703971863,0.5924362540245056,-0.016657311469316483,0.9955015778541565,0.27588215470314026,0.5614097714424133,-0.2138456404209137,0.9947136044502258,0.2741444706916809,0.5655739307403564,0.11897115409374237,0.9942276477813721,0.3147907555103302,0.5849154591560364,-0.08697376400232315,0.9878732562065125,0.31597164273262024,0.5864547491073608,0.010234025306999683,0.9871681928634644,0.32277828454971313,0.5025880336761475,-0.35482561588287354,0.9980395436286926,0.3318665325641632,0.515878438949585,0.28001970052719116,0.9884065985679626,0.2626693844795227,0.6221052408218384,-0.6347587704658508,0.9883990287780762,0.26310425996780396,0.6207675933837891,0.36902475357055664,0.06616462022066116,0.16694432497024536,0.7272935509681702,-0.658495306968689,0.9764625430107117,0.18276582658290863,0.7120002508163452,0.10943866521120071,0.25200891494750977,0.13277104496955872,0.7412496209144592,-0.7496625781059265,0.966257631778717,0.14578083157539368,0.7223145961761475,0.11485029757022858,0.4179531931877136,0.12233921885490417,0.7294113636016846,-0.6884738802909851,0.9575344324111938,0.13668465614318848,0.7199262380599976,0.04102298244833946,0.4329927861690521,0.1316191554069519,0.7265956401824951,-0.637590229511261,0.9358433485031128,0.14916211366653442,0.7179985046386719,0.07233332842588425,0.45832836627960205,0.5330155491828918,0.3085207939147949,-0.22052860260009766,0.9983899593353271,0.5360360741615295,0.31503918766975403,0.22124825417995453,0.9975577592849731,0.6796749234199524,0.48650628328323364,-0.2320377081632614,0.9783855080604553,0.6744563579559326,0.491827130317688,0.23468028008937836,0.23572765290737152,0.8451540470123291,0.6586557626724243,-0.2035341113805771,0.9848595261573792,0.8379339575767517,0.652290940284729,0.3001761734485626,0.2857344448566437,0.8809351325035095,0.6761013269424438,-0.20997942984104156,0.9838393926620483,0.873650312423706,0.6711714267730713,0.299227774143219,0.41180968284606934,0.7998420000076294,0.7439631223678589,-0.3821309804916382,0.9781956672668457,0.7884345650672913,0.7326996326446533,0.19643038511276245,0.388132780790329,164.38516347103902,171.85460674851888,159.40494863712232,167.76920120768057,86.7787482769738,83.5312245597337,175.60664764863603,172.5184812156183,2.165373725030178,3.7076010064130425,Downdog
0.625766396522522,0.7134193181991577,-0.09707340598106384,0.9998582601547241,0.6426482200622559,0.6987666487693787,-0.06930225342512131,0.9998677968978882,0.6436075568199158,0.6944048404693604,-0.06927859783172607,0.9998817443847656,0.6445125937461853,0.6904741525650024,-0.06916528195142746,0.9998539686203003,0.6422712206840515,0.6982136368751526,-0.1280139684677124,0.9998593330383301,0.6430263519287109,0.6930990219116211,-0.12818266451358795,0.9998801946640015,0.6434887051582336,0.6883382797241211,-0.1281375139951706,0.9998619556427002,0.6423368453979492,0.651189386844635,0.05799909681081772,0.9997929930686951,0.6377239227294922,0.6483852863311768,-0.2130887508392334,0.9998119473457336,0.6117123961448669,0.6913147568702698,-0.045082055032253265,0.9997015595436096,0.6125177145004272,0.6898148655891418,-0.12411143630743027,0.9997068047523499,0.5999552011489868,0.5720314979553223,0.18810564279556274,0.9971598386764526,0.5876880288124084,0.5853870511054993,-0.3132634162902832,0.9993317723274231,0.6655616164207458,0.7420053482055664,0.2894411087036133,0.3273962438106537,0.6550157070159912,0.7576891183853149,-0.527648389339447,0.995148241519928,0.769305944442749,0.8551555871963501,0.06886935234069824,0.5065533518791199,0.7792444229125977,0.8985883593559265,-0.5134164094924927,0.9934688806533813,0.8073974847793579,0.8635730743408203,0.0735509842634201,0.6316799521446228,0.8160545229911804,0.907159686088562,-0.5830657482147217,0.9833272099494934,0.810310959815979,0.8668283224105835,0.014844970777630806,0.6434363126754761,0.8204835653305054,0.899500846862793,-0.5433756709098816,0.9769773483276367,0.7987905740737915,0.8650231957435608,0.04002641141414642,0.6264941692352295,0.8105210065841675,0.8951732516288757,-0.49952131509780884,0.9663453102111816,0.44115084409713745,0.2248775064945221,0.20845802128314972,0.9973057508468628,0.42173901200294495,0.21518956124782562,-0.20784254372119904,0.9978626370429993,0.31962430477142334,0.5113487243652344,0.23080997169017792,0.18434499204158783,0.30207234621047974,0.5195295810699463,-0.19806092977523804,0.9930725693702698,0.21132996678352356,0.7929919958114624,0.3264317810535431,0.4267721474170685,0.1915111541748047,0.8100664615631104,-0.15196503698825836,0.9938623905181885,0.1800985038280487,0.8436710238456726,0.3244733214378357,0.5579463839530945,0.16027185320854187,0.8597986102104187,-0.16235965490341187,0.9940329194068909,0.2865145206451416,0.8803637027740479,0.1965583860874176,0.6360625624656677,0.2719714641571045,0.8978015780448914,-0.3446413278579712,0.9899957180023193,158.5834898042475,159.93661031702132,176.5104720187965,177.1823660429111,47.569578206551235,45.61054068868588,178.0268229160357,179.319832989126,1.0104685569525618,0.3711164306044447,Downdog
